ID,Reviews,Sentiment
8282,"এই নাটকখন আমাৰ সমগ্ৰ দলটোৰ অক্লান্ত প্ৰচেষ্টাৰ ফলত সৃষ্টি কৰা হৈছে যদি আপুনি নাটকখন ভাল পায়, অনুগ্ৰহ কৰি ইয়াত মন্তব্য কৰি আমাক অনুপ্ৰাণিত কৰক প্ৰেম অন্তহীন",positive
8283,একমাত্ৰ বিচ্ছেদ হৈছে অতিৰিক্ত যত্নৰ বাবে. মই বহুত শিকিছো. ধন্যবাদ,negative
8284,এইখন এখন সুন্দৰ নাটক,positive
8285,"এটা সুন্দৰ কাহিনী , অশটো মোৰ ভাল লাগিল যেতিয়া মই এইখন চাইছিলো মই বহুত আৱেগিক হৈ পৰিছিলো বঙালী নাটকৰ বিজয়",positive
8286,"এই কাহিনীটোৰ পিছত, মই আপোনাক আন এটা কাহিনী কও যিহেতু এইটো ইয়াত প্ৰকাশ কৰা হোৱা নাছিল, বাস্তৱত ই পৰ্দাৰ আৰত থাকি গৈছিল আপোনাক সদায় মৰম কৰা হওক.",positive
8287,আগৰ কেইটাৰ দৰে নহয় কাহিনীটো বৰ দুৰ্বল,negative
8288,সেইটো আছিল ভাইটি নিশো ভাই মানে অসাধাৰণ কিবা এটা,positive
8289,"মই শ্বটোৰ বাবে বহুত অপেক্ষা কৰি আছো, মই ইয়াক চাই উপভোগ কৰিলো",positive
8290,ইমান ডাঙৰ মাতেৰে অভিভাৱকৰ লগত কথা পতাটো উপযুক্ত নাছিল,negative
8291,লৰাৰ নাটক কোনো ছাগলী মহাৰাম ছাগলী পোৱালিটোৰ পৰিচালক নহয়,negative
8292,"মই তানজিন তিশা অপুৰ ডাঙৰ অনুৰাগী, আপোনাক ভাল পাও আপ্পি,Instagram.comলাইককুদ্দুছ",positive
8293,পোহনীয়া জন্তুৰ নাটক,negative
8294,লৰাৰ কাহিনী,negative
8295,"নাটকত ইমান ধনসম্পত্তি, একেবাৰে ভাল নহয়",negative
8296,"এই নাটকৰ দৰেই নিশো ভাইয়ে কিছুমান অৰ্থহীন পৰিচালকৰ নাটকত অভিনয় কৰি আছে যদি এনেদৰে চলি থাকে, তেও জীয়াই থাকিব নোৱাৰিব আৰু মাব্ৰুৰ ৰছিদ বান্না এজন ভাল পৰিচালক মই তেওৰ পৰা এনে নাটক আশা কৰা নাছিলো আৰু মই নিবিচাৰো",negative
8297,"পৰিচালকে গাধক গৰম লোহা দিব লাগে, এইটো এটা পুৰণি কাহিনী, সমাজখন দুৰ্নীতি কৰিছে, পাৰিলে ভাল কিবা এটা দিয়ক",negative
8298,এই কাহিনীটো কোনে লিখিছিল? তেও তেওক গল্প লিখা বাদ দিবলৈ আৰু দুৱাৰকৰ্মী হিচাপে কাম কৰিবলৈ কৈছিল,negative
8299,এইটো মই দেখা আটাইতকৈ ভাল শ্ব,positive
8300,নাটকখন দেখি বৰ ভাল লাগিছে,positive
8301,মই বহুদিন ধৰি এখন ভাল নাটক চাইছো,positive
8302,"মোৰ বৰ ভাল লাগে, অসমীয়ানাটক আগবাঢ়িছেআগবাঢ়ো আহক",positive
8303,"মাত্ৰ বাহ, ইমান দিনৰ মূৰত চকুপানীবোৰ ধৰি ৰাখিব নোৱাৰিলো, ভাল নাটক এখন দেখা যেন লাগে",positive
8304,মই ফাৰিয়া অপুৱে এনে এটা কাহিনীত অভিনয় কৰিব বুলি আশা কৰা নাছিলো,negative
8305,সৰ্বকালৰ শ্ৰেষ্ঠ কাহিনী ২০১৯ ৰ শ্ৰেষ্ঠ নাটক হব লাগে,positive
8306,শ্ববনাম ফাৰিয়াই ভালকৈ কথা কব নোৱাৰে,negative
8307,এনে মূৰ্খ ছোৱালীৰ বাবে কিমানটা পৰিয়াল ভাঙি গৈছে আৰু পুৰুষৰ বিষয়ে কথা পতাৰ কোনো অৰ্থ নাই,negative
8308,আশ্চৰ্যজনক মেকি,positive
8309,"মই মেহজাবিয়েনৰ অভিনয় অতি স্বাভাৱিকভাৱে ভাল পাইছিলো তাই অলপ বেছি মৰমীয়াল তাত মাত্ৰ এটা বস্তু আছিল যি গুৰুত্বপূৰ্ণ আছিল. মই কেতিয়াও এজন পাইলটৰ কাৰ্যালয় থকাৰ কথা শুনা নাই তথাপিও, কাহিনীটো সুন্দৰ আছিল",positive
8310,এইটো বহুত ভাল আছিল,positive
8311,এই ধৰণৰ নাটকৰ দ্বাৰা মানুহে কিমান মগজুৰ বিকৃতি তৈয়াৰ কৰে? আপোনাৰ দেউতা কৃপণ হোৱাৰ বাবে আপুনি বিবাহ বিচ্ছেদৰ অভিনয় কৰি আপোনাৰ মধুচন্দ্ৰিকাৰ বাবে পৰিশোধ কৰিব লাগিব নেকি? ৰেবিশ,negative
8312,"তাঞ্জিল তিশা, অপু, আৰফান, মিছো ভাইয়া, আমি দুয়োজনেই বৰ ভাল অভিনয় কৰিছো, নাটকখন বৰ ধুনীয়া",positive
8313,সেইটোৱেই শেষ দৃশ্য,negative
8314,"পোহনীয়া জন্তুৰ নাটক, নষ্ট হোৱা অবাগী, বঙালী নাটক ধ্বস হৈ গৈছে",negative
8315,বঢ়িয়া! মই এনেধৰণৰ আৰু নাটক চাব বিচাৰো.,positive
8316,"এই নাটকখন বহুত ধুনীয়া আছিল, ধন্যবাদ আৰিয়ান ভাই",positive
8317,অৰ্থহীন নাটক,negative
8318,ইমান গালি কিয় ভাই? নিশো অভিনয়লৈ অলপ বৈচিত্ৰতা আনক!,negative
8319,"ভাইটি, মই আপোনাৰ এজন কঠোৰ অনুৰাগী! কিন্তু আপুনি এই নাটকত ব্যৱহাৰ কৰা শব্দটো মুঠেই গ্ৰহণযোগ্য নহয়!",negative
8320,"ভাই, শেষত তেও দিয়া প্ৰাৰ্থনাৰ নিমন্ত্ৰণটো মোৰ বাবে নাটকখনৰ আটাইতকৈ ব্যয়বহুল মুহূৰ্ত যেন লাগিছিল",positive
8321,এয়া মোৰ নাটক,negative
8322,"বাস্তপচা ৰেণ্টামী নাটকখন সফলতাৰে উপস্থাপন কৰাৰ বাবে পৰিচালককে ধৰি সকলো ক্ৰুলৈ অভিনন্দন পৰৱৰ্তী এচাইনমেণ্ট লোৱাৰ আগতে ৰেডৱান ৰাণী বা ফাৰুকী চাহাবৰ ২১ খন নাটক চাবলৈ অনুৰোধ কৰা হৈছে, অৱশ্যেই, যদি আপোনাৰ হাতত ইমান সময় থাকে!",negative
8323,"দিনটোত পাচবাৰ নামাজ দিও, আৰু বেয়া কামৰ পৰা বিৰত থাকক",negative
8324,"ওৰণি ব্যৱহাৰ কৰিলে কি ভুল হব? বালাদেশৰ নাটকখন বেয়া হৈ গৈ আছে পৰিচালক, আপুনি পৰিয়ালৰ সৈতে এই নাটকখন চায় নেকি?",negative
